g_name	taxon_assignmentID	bh_evalue	fasta_header
FUN_03149	1520881	3.36e-73	FUN_03149-T1
FUN_03150	1520881	1.1099999999999999e-262	FUN_03150-T1
FUN_03151			FUN_03151-T1
FUN_03152	1328760	3.6e-15	FUN_03152-T1
FUN_03153			FUN_03153-T1
FUN_03154	1520881	3.26e-207	FUN_03154-T1
FUN_03155	1314780	1.39e-10	FUN_03155-T1
FUN_03156	78060	1.9300000000000001e-121	FUN_03156-T1
FUN_03157	1520881	3.31e-187	FUN_03157-T1
FUN_03158	716546	8.36e-43	FUN_03158-T1
FUN_03159	1520881	1.15e-216	FUN_03159-T1
FUN_03160	1520881	4.45e-238	FUN_03160-T1
FUN_03161	1520881	6.58e-151	FUN_03161-T1
FUN_03162	1520881	5.71e-65	FUN_03162-T1
FUN_03163	1520881	4.8e-153	FUN_03163-T1
FUN_03164	1520881	2.3e-110	FUN_03164-T1
FUN_03165			FUN_03165-T1
FUN_03166	1520881	2.23e-314	FUN_03166-T1
FUN_03167	1520881	2.54e-243	FUN_03167-T1
FUN_03168	1520881	0.0	FUN_03168-T1
FUN_03169	1520881	4.43e-292	FUN_03169-T1
FUN_03170	388435	0.0	FUN_03170-T1
FUN_03171	716546	6.67e-36	FUN_03171-T1
FUN_03172	1520881	0.0	FUN_03172-T1
FUN_03173	78060	2.75e-43	FUN_03173-T1
FUN_03174	157822	3.9499999999999997e-172	FUN_03174-T1
FUN_03175	1520881	0.0	FUN_03175-T1
FUN_03176	1520881	4.39e-293	FUN_03176-T1
FUN_03177	1520881	0.0	FUN_03177-T1
FUN_03178	1520881	2.44e-268	FUN_03178-T1
FUN_03179			FUN_03179-T1
FUN_03180	716546	4.59e-88	FUN_03180-T1
FUN_03181	1520881	4.510000000000001e-252	FUN_03181-T1
FUN_03182	1520881	0.0	FUN_03182-T1
FUN_03183			FUN_03183-T1
FUN_03184	1520881	2.13e-161	FUN_03184-T1
FUN_03185	50934	2.99e-87	FUN_03185-T1
FUN_03186	388435	2.8500000000000003e-276	FUN_03186-T1
FUN_03187	388435	1.0300000000000001e-296	FUN_03187-T1
FUN_03188	5500	1.31e-16	FUN_03188-T1
FUN_03189	716546	1.38e-12	FUN_03189-T1
FUN_03190			FUN_03190-T1
FUN_03191	116794	9.650000000000001e-163	FUN_03191-T1
FUN_03192	78156	1.82e-07	FUN_03192-T1
FUN_03193	364733	6.51e-132	FUN_03193-T1
FUN_03194			FUN_03194-T1
FUN_03195	2608996	1.57e-10	FUN_03195-T1
FUN_03196	78060	0.0	FUN_03196-T1
FUN_03197	716546	2.34e-99	FUN_03197-T1
FUN_03198	716546	1.5199999999999999e-152	FUN_03198-T1
FUN_03199	1520881	1.7700000000000002e-291	FUN_03199-T1
FUN_03200	1520881	3.75e-297	FUN_03200-T1
FUN_03201	1520881	1.06e-217	FUN_03201-T1
FUN_03202	1520881	0.0	FUN_03202-T1
FUN_03203	1520881	8.51e-160	FUN_03203-T1
FUN_03204	1520881	7.03e-159	FUN_03204-T1
FUN_03205	1520881	0.0	FUN_03205-T1
FUN_03206	1520881	0.0	FUN_03206-T1
FUN_03207	388435	1.03e-152	FUN_03207-T1
FUN_03208	1520881	6.72e-96	FUN_03208-T1
FUN_03209	716546	2.6099999999999997e-61	FUN_03209-T1
FUN_03210	388435	5.61e-237	FUN_03210-T1
FUN_03211	1520881	0.0	FUN_03211-T1
FUN_03212	1520881	1.35e-176	FUN_03212-T1
FUN_03213	1520881	0.0	FUN_03213-T1
FUN_03214	1520881	6e-134	FUN_03214-T1
FUN_03215	388435	3.1e-64	FUN_03215-T1
FUN_03216	1520881	2.17e-187	FUN_03216-T1
FUN_03217	364733	1.17e-290	FUN_03217-T1
FUN_03218	1520881	1.54e-154	FUN_03218-T1
FUN_03219			FUN_03219-T1
FUN_03220			FUN_03220-T1
FUN_03221	716546	7.51e-40	FUN_03221-T1
FUN_03222	1520881	2.2e-226	FUN_03222-T1
FUN_03223	1520881	2.2799999999999999e-69	FUN_03223-T1
FUN_03224	1520881	3.1400000000000002e-130	FUN_03224-T1
FUN_03225	1670608	0.0	FUN_03225-T1
FUN_03227	1520881	0.0	FUN_03227-T1
FUN_03228	1520881	1.0800000000000001e-64	FUN_03228-T1
FUN_03229	1520881	1.1e-198	FUN_03229-T1
FUN_03230	388435	0.0	FUN_03230-T1
FUN_03231	1520881	2.7700000000000003e-79	FUN_03231-T1
FUN_03232	78060	3.01e-172	FUN_03232-T1
FUN_03233	78060	9.67e-40	FUN_03233-T1
FUN_03234	1520881	1.08e-98	FUN_03234-T1
FUN_03235			FUN_03235-T1
FUN_03236	716546	4.31e-118	FUN_03236-T1
FUN_03237	716546	3.27e-261	FUN_03237-T1
FUN_03238	1520881	7.600000000000001e-85	FUN_03238-T1
FUN_03239	1520881	3.79e-197	FUN_03239-T1
FUN_03240	1520881	1.29e-102	FUN_03240-T1
FUN_03241	112415	1.92e-41	FUN_03241-T1
FUN_03242	716546	2.5e-239	FUN_03242-T1
FUN_03243	1520881	0.0	FUN_03243-T1
FUN_03244			FUN_03244-T1
FUN_03245	388435	0.0	FUN_03245-T1
FUN_03246	1520881	9.79e-139	FUN_03246-T1
FUN_03247	716546	8.320000000000001e-107	FUN_03247-T1
FUN_03248	1520881	0.0	FUN_03248-T1
FUN_03249	1520881	6.1399999999999996e-242	FUN_03249-T1
FUN_03250	1520881	1.83e-27	FUN_03250-T1
FUN_03251			FUN_03251-T1
FUN_03252	1520881	2.2300000000000003e-43	FUN_03252-T1
FUN_03253			FUN_03253-T1
FUN_03254			FUN_03254-T1
FUN_03255	1520881	1.01e-160	FUN_03255-T1
FUN_03256	1520881	3.73e-72	FUN_03256-T1
FUN_03257	716546	2.1e-77	FUN_03257-T1
FUN_03258			FUN_03258-T1
FUN_03259	388435	3.64e-163	FUN_03259-T1
FUN_03260	78060	7.61e-148	FUN_03260-T1
FUN_03261	716546	1.1900000000000002e-43	FUN_03261-T1
FUN_03262	331657	6.42e-17	FUN_03262-T1
FUN_03263	323545	1.02e-10	FUN_03263-T1
FUN_03264	388435	5.53e-99	FUN_03264-T1
FUN_03265	1520881	1.98e-291	FUN_03265-T1
FUN_03266	1520881	9.409999999999999e-280	FUN_03266-T1
FUN_03267	716546	6.609999999999999e-225	FUN_03267-T1
FUN_03268	1520881	2.07e-127	FUN_03268-T1
FUN_03269	716546	7.08e-153	FUN_03269-T1
FUN_03270	1520881	0.0	FUN_03270-T1
FUN_03271	1520881	0.0	FUN_03271-T1
FUN_03272	50934	1.13e-56	FUN_03272-T1
FUN_03273	716546	7.66e-105	FUN_03273-T1
FUN_03274	716546	3.28e-33	FUN_03274-T1
FUN_03275	716546	1.4599999999999998e-40	FUN_03275-T1
FUN_03276	5178	1.46e-12	FUN_03276-T1
FUN_03277	1520881	8.149999999999997e-309	FUN_03277-T1
FUN_03278	1520881	7.93e-203	FUN_03278-T1
FUN_03279	716546	2.16e-166	FUN_03279-T1
FUN_03280			FUN_03280-T1
FUN_03281	470096	1.79e-72	FUN_03281-T1
FUN_03282	470096	4.11e-113	FUN_03282-T1
FUN_03283	147541	1.37e-176	FUN_03283-T1
FUN_03284	1448308	3.21e-155	FUN_03284-T1
FUN_03285	78060	1.19e-60	FUN_03285-T1
FUN_03286	716546	2.8300000000000004e-27	FUN_03286-T1
FUN_03287	1520881	1.25e-13	FUN_03287-T1
FUN_03288	716546	5.72e-140	FUN_03288-T1
FUN_03289	1520881	1.14e-206	FUN_03289-T1
FUN_03290	147550	0.0	FUN_03290-T1
FUN_03291	1520881	3.2200000000000002e-217	FUN_03291-T1
FUN_03292	1520881	9.16e-30	FUN_03292-T1
FUN_03293	1520881	0.0	FUN_03293-T1
FUN_03294	716546	2.4099999999999998e-176	FUN_03294-T1
FUN_03295			FUN_03295-T1
FUN_03297	78060	1.32e-156	FUN_03297-T1
FUN_03298	1670608	4.54e-52	FUN_03298-T1
FUN_03299			FUN_03299-T1
FUN_03300	388435	1.51e-314	FUN_03300-T1
FUN_03301	388435	0.0	FUN_03301-T1
FUN_03302	78060	1.15e-54	FUN_03302-T1
FUN_03303	112415	2.33e-117	FUN_03303-T1
FUN_03304	1520881	1.4399999999999999e-150	FUN_03304-T1
FUN_03305	1520881	1.16e-176	FUN_03305-T1
FUN_03306	388435	3.64e-109	FUN_03306-T1
FUN_03307	78060	1.52e-98	FUN_03307-T1
FUN_03308			FUN_03308-T1
FUN_03309	716546	4.72e-117	FUN_03309-T1
FUN_03310	1520881	3.99e-272	FUN_03310-T1
FUN_03311	451868	5.68e-50	FUN_03311-T1
FUN_03312			FUN_03312-T1
FUN_03313			FUN_03313-T1
FUN_03314	116794	7.16e-06	FUN_03314-T1
FUN_03315	1520881	1.04e-151	FUN_03315-T1
FUN_03316	1520881	3.3e-05	FUN_03316-T1
FUN_03317			FUN_03317-T1
FUN_03318	1520881	5.19e-148	FUN_03318-T1
FUN_03319	78060	3.36e-112	FUN_03319-T1
FUN_03320	716546	3.05e-77	FUN_03320-T1
FUN_03321	716546	1.57e-113	FUN_03321-T1
FUN_03322	716546	1.1400000000000001e-29	FUN_03322-T1
FUN_03323	716546	4.32e-115	FUN_03323-T1
FUN_03324	388435	5.92e-250	FUN_03324-T1
FUN_03325	1520881	0.0	FUN_03325-T1
FUN_03326	1520881	1.45e-227	FUN_03326-T1
FUN_03327	1520881	0.0	FUN_03327-T1
FUN_03328	1520881	3.3600000000000002e-80	FUN_03328-T1
FUN_03329	716546	4.11e-132	FUN_03329-T1
FUN_03330	388435	4.35e-36	FUN_03330-T1
FUN_03331	116821	1.28e-94	FUN_03331-T1
FUN_03332	1520881	1.85e-271	FUN_03332-T1
FUN_03333	1520881	1.18e-156	FUN_03333-T1
FUN_03334	1520881	0.0	FUN_03334-T1
FUN_03335	78060	1.3299999999999998e-48	FUN_03335-T1
FUN_03336	78060	7.39e-38	FUN_03336-T1
FUN_03337	388435	1.07e-94	FUN_03337-T1
FUN_03338	388435	0.0	FUN_03338-T1
FUN_03339	1520881	3.11e-148	FUN_03339-T1
FUN_03340	1520881	8.919999999999999e-172	FUN_03340-T1
FUN_03341	1520881	2.87e-216	FUN_03341-T1
FUN_03342	1520881	1.15e-311	FUN_03342-T1
FUN_03343	1520881	0.0	FUN_03343-T1
FUN_03344	34368	3.61e-43	FUN_03344-T1
FUN_03345	716546	1.77e-106	FUN_03345-T1
FUN_03346	5178	3.8699999999999997e-153	FUN_03346-T1
FUN_04554	1520881	9.14e-124	FUN_04554-T1
FUN_04555	1520881	4.83e-165	FUN_04555-T1
FUN_04556	716546	4.0199999999999995e-104	FUN_04556-T1
FUN_04557	1520881	1.25e-153	FUN_04557-T1
FUN_04558	1520881	1.1099999999999999e-48	FUN_04558-T1
FUN_04559	388435	1.49e-255	FUN_04559-T1
FUN_04560	78060	1.27e-33	FUN_04560-T1
FUN_04561	1520881	1.58e-108	FUN_04561-T1
FUN_04562	388435	0.0	FUN_04562-T1
FUN_04563	1520881	0.0	FUN_04563-T1
FUN_04564	1520881	8.39e-232	FUN_04564-T1
FUN_04565	78060	0.0	FUN_04565-T1
FUN_04566	388435	1.55e-65	FUN_04566-T1
FUN_04567	1520881	4.2e-146	FUN_04567-T1
FUN_04568			FUN_04568-T1
FUN_04569	1520881	5.66e-53	FUN_04569-T1
FUN_04570	716546	1.34e-139	FUN_04570-T1
FUN_04571	1520881	0.0	FUN_04571-T1
FUN_04572	388435	1.9e-122	FUN_04572-T1
FUN_04573	1520881	2.1100000000000002e-33	FUN_04573-T1
FUN_04574	78060	1.67e-74	FUN_04574-T1
FUN_04575	388435	4.51e-103	FUN_04575-T1
FUN_04576	1520881	1.59e-56	FUN_04576-T1
FUN_04577	1520881	0.0	FUN_04577-T1
FUN_04578	716546	6.89e-90	FUN_04578-T1
FUN_04579	78060	4.32e-280	FUN_04579-T1
FUN_04580	1520881	4.18e-83	FUN_04580-T1
FUN_04581	388435	0.0	FUN_04581-T1
FUN_04582	1520881	0.0	FUN_04582-T1
FUN_04583	1520881	1.43e-11	FUN_04583-T1
FUN_04584	1520881	1.1400000000000001e-33	FUN_04584-T1
FUN_04585	1520881	5.420000000000001e-122	FUN_04585-T1
FUN_04586	1520881	0.0	FUN_04586-T1
FUN_04587	78060	2.3e-162	FUN_04587-T1
FUN_04588			FUN_04588-T1
FUN_04589			FUN_04589-T1
FUN_04590	1520881	0.0	FUN_04590-T1
FUN_04591	1520881	0.00054	FUN_04591-T1
FUN_04592			FUN_04592-T1
FUN_04593	1520881	2.6999999999999997e-236	FUN_04593-T1
FUN_04594	1520881	8.04e-77	FUN_04594-T1
FUN_04595	1520881	7.23e-117	FUN_04595-T1
FUN_04596	1520881	4.4099999999999994e-170	FUN_04596-T1
FUN_04597	1520881	1.3699999999999999e-191	FUN_04597-T1
FUN_04598	1520881	5.38e-107	FUN_04598-T1
FUN_04599	716546	1.7e-28	FUN_04599-T1
FUN_04600	1520881	0.0	FUN_04600-T1
FUN_04601	1520881	1.12e-83	FUN_04601-T1
FUN_04602			FUN_04602-T1
FUN_04603	78060	0.0	FUN_04603-T1
FUN_04604	1520881	9.12e-55	FUN_04604-T1
FUN_04605	1520881	0.0	FUN_04605-T1
FUN_04606			FUN_04606-T1
FUN_04607	1520881	1.66e-123	FUN_04607-T1
FUN_04608	78060	2.06e-87	FUN_04608-T1
FUN_04609	794803	0.0	FUN_04609-T1
FUN_04610	574774	1.71e-82	FUN_04610-T1
FUN_04611	112415	0.0	FUN_04611-T1
FUN_04612	78060	6.359999999999999e-239	FUN_04612-T1
FUN_04613	33154	2.76e-06	FUN_04613-T1
FUN_04614			FUN_04614-T1
FUN_04615	388435	1.2600000000000001e-200	FUN_04615-T1
FUN_04616			FUN_04616-T1
FUN_04617	1520881	7.78e-149	FUN_04617-T1
FUN_04618	388435	4e-153	FUN_04618-T1
FUN_04619	78060	1.16e-131	FUN_04619-T1
FUN_04620	1520881	1.53e-107	FUN_04620-T1
FUN_04621	716546	8.09e-23	FUN_04621-T1
FUN_04622	1520881	3.6200000000000004e-56	FUN_04622-T1
FUN_04623	38448	9.82e-07	FUN_04623-T1
FUN_04624	1520881	6.44e-08	FUN_04624-T1
FUN_04625	388435	4.44e-178	FUN_04625-T1
FUN_04626	1520881	4.61e-73	FUN_04626-T1
FUN_04627	1520881	1.14e-111	FUN_04627-T1
FUN_04628	1520881	3.02e-169	FUN_04628-T1
FUN_04629	1520881	0.0	FUN_04629-T1
FUN_04631	5501	4.62e-08	FUN_04631-T1
FUN_04632	33183	4.7e-34	FUN_04632-T1
FUN_04633	716546	3.17e-167	FUN_04633-T1
FUN_04634	1520881	0.0	FUN_04634-T1
FUN_04635	1520881	1.1599999999999999e-205	FUN_04635-T1
FUN_04636			FUN_04636-T1
FUN_04637	1520881	0.0	FUN_04637-T1
FUN_04638	388435	1.6299999999999998e-204	FUN_04638-T1
FUN_04639			FUN_04639-T1
FUN_04640	50934	1.39e-65	FUN_04640-T1
FUN_04641			FUN_04641-T1
FUN_04642			FUN_04642-T1
FUN_04643	716546	2.17e-90	FUN_04643-T1
FUN_04644			FUN_04644-T1
FUN_04645	1520881	6.699999999999999e-246	FUN_04645-T1
FUN_04646	1520881	2.35e-139	FUN_04646-T1
FUN_04647	1520881	3.83e-305	FUN_04647-T1
FUN_04648			FUN_04648-T1
FUN_04649	451870	2.3700000000000002e-35	FUN_04649-T1
FUN_04650	716546	3.38e-19	FUN_04650-T1
FUN_04651	1520881	5.62e-301	FUN_04651-T1
FUN_04652	388435	1.87e-174	FUN_04652-T1
FUN_04653	1520881	9.77e-140	FUN_04653-T1
FUN_04654	1520881	6.99e-81	FUN_04654-T1
FUN_04655	716546	1.51e-95	FUN_04655-T1
FUN_04656	1520881	6.1e-48	FUN_04656-T1
FUN_04657	1520881	0.0	FUN_04657-T1
FUN_04658	716546	6.48e-106	FUN_04658-T1
FUN_04659	716546	4.7e-63	FUN_04659-T1
FUN_04660			FUN_04660-T1
FUN_04661	1520881	1.0800000000000001e-271	FUN_04661-T1
FUN_04662	716546	3.7100000000000003e-183	FUN_04662-T1
FUN_04663	1520881	8.29e-237	FUN_04663-T1
FUN_04664	1520881	0.0	FUN_04664-T1
FUN_04665			FUN_04665-T1
FUN_04666	116821	2.3100000000000002e-77	FUN_04666-T1
FUN_04667	1520881	0.0	FUN_04667-T1
FUN_04668			FUN_04668-T1
FUN_04669	78060	0.0	FUN_04669-T1
FUN_04670			FUN_04670-T1
FUN_04671	50934	9.83e-44	FUN_04671-T1
FUN_04672			FUN_04672-T1
FUN_04673	451871	1.43e-28	FUN_04673-T1
FUN_04674	1520881	4.1099999999999995e-68	FUN_04674-T1
FUN_04675	1520881	6.13e-139	FUN_04675-T1
FUN_04676	388435	0.0	FUN_04676-T1
FUN_04677	388435	0.0	FUN_04677-T1
FUN_04678	1520881	8.799999999999999e-159	FUN_04678-T1
FUN_04679	112416	6e-13	FUN_04679-T1
FUN_04680	1520881	4.2200000000000005e-166	FUN_04680-T1
FUN_04681	741275	2.49e-30	FUN_04681-T1
FUN_04682	116821	7.73e-34	FUN_04682-T1
FUN_04683	1520881	9.830000000000001e-185	FUN_04683-T1
FUN_04684	716546	3.9700000000000003e-56	FUN_04684-T1
FUN_04685			FUN_04685-T1
FUN_04686	5583	7.39e-181	FUN_04686-T1
FUN_04687			FUN_04687-T1
FUN_04688	1520881	6.1e-20	FUN_04688-T1
FUN_04689	388435	7.220000000000001e-35	FUN_04689-T1
FUN_04690	78060	1.57e-27	FUN_04690-T1
FUN_04691	147541	1.72e-128	FUN_04691-T1
FUN_04692	5178	2.71e-117	FUN_04692-T1
FUN_04693	1520881	3.0600000000000002e-211	FUN_04693-T1
FUN_04694	1520881	0.0	FUN_04694-T1
FUN_04695	1520881	1.58e-87	FUN_04695-T1
FUN_04696	716546	1.92e-144	FUN_04696-T1
FUN_04697	388435	3.34e-192	FUN_04697-T1
FUN_04698	1520881	2.12e-135	FUN_04698-T1
FUN_04699	1520881	3.2699999999999998e-139	FUN_04699-T1
FUN_04700	1520881	9.5e-262	FUN_04700-T1
FUN_04701	1520881	5.73e-174	FUN_04701-T1
FUN_04702	1520881	1.0599999999999999e-48	FUN_04702-T1
FUN_04703	2608996	5.4e-06	FUN_04703-T1
FUN_04704	1520881	3.98e-151	FUN_04704-T1
FUN_04705	1520881	1.47e-130	FUN_04705-T1
FUN_04706	388435	0.0	FUN_04706-T1
FUN_04707	1520881	0.0	FUN_04707-T1
FUN_04708	1520881	1.15e-85	FUN_04708-T1
FUN_04709			FUN_04709-T1
FUN_04710	1520881	2.72e-100	FUN_04710-T1
FUN_04711	388435	2.08e-202	FUN_04711-T1
FUN_04712	1520881	2.88e-174	FUN_04712-T1
FUN_04713	1520881	3.56e-220	FUN_04713-T1
FUN_04714	1520881	1.5699999999999997e-23	FUN_04714-T1
FUN_04715	1520881	7.100000000000001e-223	FUN_04715-T1
FUN_04716	1520881	2.02e-76	FUN_04716-T1
FUN_04717	1520881	0.0	FUN_04717-T1
FUN_04718	1520881	0.0	FUN_04718-T1
FUN_04719	716546	2.16e-42	FUN_04719-T1
FUN_04720	1520881	4.38e-282	FUN_04720-T1
FUN_04721	1520881	0.0	FUN_04721-T1
FUN_04722	388435	1.3000000000000001e-185	FUN_04722-T1
FUN_04723	1520881	4.44e-62	FUN_04723-T1
FUN_04724	1520881	1.39e-262	FUN_04724-T1
FUN_04725	1520881	6.87e-100	FUN_04725-T1
FUN_04726	1520881	3.11e-45	FUN_04726-T1
FUN_04727	78060	6.99e-224	FUN_04727-T1
FUN_04728	388435	1.0999999999999999e-91	FUN_04728-T1
FUN_04729	388435	2.81e-28	FUN_04729-T1
FUN_04730	78060	2.91e-39	FUN_04730-T1
FUN_04731	1903189	7.84e-27	FUN_04731-T1
FUN_04732	1520881	4.33e-29	FUN_04732-T1
FUN_04733	716546	2.03e-18	FUN_04733-T1
FUN_04734	388435	2.96e-285	FUN_04734-T1
FUN_04735	1520881	2.8199999999999997e-30	FUN_04735-T1
FUN_04736	388435	3.4e-145	FUN_04736-T1
FUN_04737	1520881	0.0	FUN_04737-T1
FUN_04738			FUN_04738-T1
FUN_04739	1520881	0.0	FUN_04739-T1
FUN_04740	388435	1.26e-81	FUN_04740-T1
FUN_04741	1520881	1.08e-136	FUN_04741-T1
FUN_04742	1520881	1.72e-40	FUN_04742-T1
FUN_04743	1520881	0.0	FUN_04743-T1
FUN_04744	1520881	3.39e-207	FUN_04744-T1
FUN_04745	1520881	2.3900000000000002e-303	FUN_04745-T1
FUN_04746	716546	5.2e-80	FUN_04746-T1
FUN_04747	1131492	5.95e-06	FUN_04747-T1
FUN_04748	1520881	2.0300000000000002e-32	FUN_04748-T1
FUN_04749	147545	2.34e-33	FUN_04749-T1
FUN_04750	1520881	0.0	FUN_04750-T1
FUN_04751	388435	0.0	FUN_04751-T1
FUN_04752	1520881	0.0	FUN_04752-T1
FUN_04753	388435	3.87e-274	FUN_04753-T1
FUN_04754	388435	8.260000000000001e-217	FUN_04754-T1
FUN_04755	1520881	5.81e-126	FUN_04755-T1
FUN_04756	1520881	7.29e-76	FUN_04756-T1
FUN_04757	388435	4.1499999999999994e-197	FUN_04757-T1
FUN_04758	1520881	4.77e-135	FUN_04758-T1
FUN_04759	1520881	4.42e-28	FUN_04759-T1
FUN_04760	139407	2.08e-98	FUN_04760-T1
FUN_04761	1520881	0.0	FUN_04761-T1
FUN_04762	78060	0.0	FUN_04762-T1
FUN_04763	560253	6.99e-55	FUN_04763-T1
FUN_04764	1520881	6.4399999999999996e-139	FUN_04764-T1
FUN_04765	1520881	8.83e-302	FUN_04765-T1
FUN_04766			FUN_04766-T1
FUN_04767	716546	0.0	FUN_04767-T1
FUN_04768	78060	3.98e-90	FUN_04768-T1
FUN_04769	1520881	1.2e-111	FUN_04769-T1
FUN_04770	1520881	1.1300000000000001e-185	FUN_04770-T1
FUN_04771			FUN_04771-T1
FUN_04772	1520881	0.0	FUN_04772-T1
FUN_04773	716546	1.18e-18	FUN_04773-T1
FUN_04774	388435	2.43e-266	FUN_04774-T1
FUN_04775	1520881	3.05e-43	FUN_04775-T1
FUN_04776	1520881	5.38e-84	FUN_04776-T1
FUN_04777	1520881	0.0	FUN_04777-T1
FUN_04778	1520881	1.63e-212	FUN_04778-T1
FUN_04779	1520881	0.0	FUN_04779-T1
FUN_04780	1520881	2.18e-240	FUN_04780-T1
FUN_04781	1520881	1.55e-139	FUN_04781-T1
FUN_04782	1520881	6.18e-254	FUN_04782-T1
FUN_04783	1520881	5.1500000000000004e-99	FUN_04783-T1
FUN_04784	1520881	9.12e-147	FUN_04784-T1
FUN_04785	388435	1.21e-174	FUN_04785-T1
FUN_04786	1168221	7.05e-40	FUN_04786-T1
FUN_04787	1520881	4.58e-301	FUN_04787-T1
FUN_04788	1520881	4.59e-56	FUN_04788-T1
FUN_04789	1520881	3.2200000000000003e-31	FUN_04789-T1
FUN_04790	1520881	0.0	FUN_04790-T1
FUN_04791	1520881	2.65e-206	FUN_04791-T1
FUN_04792	1520881	4.59e-99	FUN_04792-T1
FUN_04793	388435	1.71e-83	FUN_04793-T1
FUN_04794	388435	1.14e-09	FUN_04794-T1
FUN_04795	1520881	7.669999999999999e-300	FUN_04795-T1
FUN_04796	1520881	3.4399999999999997e-280	FUN_04796-T1
FUN_04797	78060	3.37e-119	FUN_04797-T1
FUN_04798	1520881	2.2999999999999998e-176	FUN_04798-T1
FUN_04799	1520881	8.55e-130	FUN_04799-T1
FUN_04800	1520881	1.0600000000000001e-66	FUN_04800-T1
FUN_04801	1520881	1.42e-187	FUN_04801-T1
FUN_04802	1520881	7.499999999999999e-255	FUN_04802-T1
FUN_04803	1520881	5.1800000000000004e-213	FUN_04803-T1
FUN_04804			FUN_04804-T1
FUN_04805	1520881	0.0	FUN_04805-T1
FUN_04806	1520881	2.82e-17	FUN_04806-T1
FUN_04807	1520881	1.4299999999999999e-95	FUN_04807-T1
FUN_04808	1520881	2.9e-165	FUN_04808-T1
FUN_04809	1520881	1.38e-147	FUN_04809-T1
FUN_04810	1520881	5.91e-69	FUN_04810-T1
FUN_04811	716546	4.37e-09	FUN_04811-T1
FUN_04812	1520881	5.89e-165	FUN_04812-T1
FUN_04813	112415	9.72e-90	FUN_04813-T1
FUN_04814	1520881	2.09e-305	FUN_04814-T1
FUN_04815	1520881	3.48e-260	FUN_04815-T1
FUN_04816	1520881	1.4299999999999999e-168	FUN_04816-T1
FUN_04817	1520881	1.0499999999999999e-243	FUN_04817-T1
FUN_04818	78060	8.74e-84	FUN_04818-T1
FUN_04819	1520881	1.39e-76	FUN_04819-T1
FUN_04820	1520881	2.8300000000000003e-103	FUN_04820-T1
FUN_04821	112415	2.0900000000000002e-160	FUN_04821-T1
FUN_04822	1520881	3.16e-144	FUN_04822-T1
FUN_04823	78060	2.0699999999999997e-104	FUN_04823-T1
FUN_04824	1520881	1.08e-90	FUN_04824-T1
FUN_04825	1520881	2.52e-237	FUN_04825-T1
FUN_04826	112415	1.54e-153	FUN_04826-T1
FUN_04827	1520881	1.84e-198	FUN_04827-T1
FUN_04828	1520881	8.429999999999999e-233	FUN_04828-T1
FUN_04829	1520881	6.16e-134	FUN_04829-T1
FUN_04830	1520881	7.85e-112	FUN_04830-T1
FUN_04831	1520881	1.72e-107	FUN_04831-T1
FUN_04832	1520881	7.65e-234	FUN_04832-T1
FUN_04833	1520881	1.3e-127	FUN_04833-T1
FUN_04834	1520881	2.07e-231	FUN_04834-T1
FUN_04835	388435	5.99e-183	FUN_04835-T1
FUN_04836	388435	7.120000000000001e-35	FUN_04836-T1
FUN_04837	1520881	2.16e-98	FUN_04837-T1
FUN_04838	1520881	1.95e-69	FUN_04838-T1
FUN_04839	1520881	3.1199999999999998e-55	FUN_04839-T1
FUN_04840	388435	3.8500000000000003e-222	FUN_04840-T1
FUN_04841	1520881	2.1900000000000003e-64	FUN_04841-T1
FUN_04842	1520881	1.8500000000000002e-72	FUN_04842-T1
FUN_04843	78060	3.94e-244	FUN_04843-T1
FUN_04844	1520881	8.38e-242	FUN_04844-T1
FUN_04845	1520881	1.1299999999999999e-246	FUN_04845-T1
FUN_04846			FUN_04846-T1
FUN_04847	1520881	0.0	FUN_04847-T1
FUN_04848	1520881	1.71e-227	FUN_04848-T1
FUN_04849	1520881	5.07e-275	FUN_04849-T1
FUN_04850	1520881	0.0	FUN_04850-T1
FUN_04851	1520881	2.28e-183	FUN_04851-T1
FUN_04852	1520881	7.05e-108	FUN_04852-T1
FUN_04853	1520881	1.53e-99	FUN_04853-T1
FUN_04854	1520881	3.68e-172	FUN_04854-T1
FUN_04855	1520881	2.18e-160	FUN_04855-T1
FUN_04856	1520881	4.4399999999999995e-285	FUN_04856-T1
FUN_04857	1520881	4.7300000000000005e-110	FUN_04857-T1
FUN_04858	157822	5.45e-159	FUN_04858-T1
FUN_04859	1520881	1.48e-155	FUN_04859-T1
FUN_04860	157822	3.5400000000000004e-64	FUN_04860-T1
FUN_04861	1520881	2.42e-303	FUN_04861-T1
FUN_04862	1520881	2.49e-171	FUN_04862-T1
FUN_04863	1520881	4.8900000000000005e-123	FUN_04863-T1
FUN_04864	147541	1.93e-52	FUN_04864-T1
FUN_04865	2608996	3.01e-15	FUN_04865-T1
FUN_04866	159987	1.99e-249	FUN_04866-T1
FUN_04867	716546	1.62e-79	FUN_04867-T1
FUN_04868	1314779	1.21e-237	FUN_04868-T1
FUN_04869	1520881	0.0	FUN_04869-T1
FUN_04870	716546	2.21e-215	FUN_04870-T1
FUN_04871	716546	3.08e-76	FUN_04871-T1
FUN_04872	716546	5.96e-94	FUN_04872-T1
FUN_04873	716546	0.0	FUN_04873-T1
FUN_04874	716546	0.0	FUN_04874-T1
FUN_04875	716546	5.83e-148	FUN_04875-T1
